EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5474301,MONROE/LOWER KEYS (ZONE), ,08/26/2005,800,Hurricane (Typhoon), , ,0,0,1000000,0,FL,EST, ,1198872,Z,78,EYW,0,0,NWS STORM SURVEY, , , , , , , , ,08/27/2005,0, , , , ,"Hurricane Katrina passed 40 miles north of Key West as a category one hurricane. Katrina passed 15 miles north Dry Tortugas National Park as a category 2 hurricane.  Over the Monroe County Lower Keys, maximum winds were 54 knots (62 mph) with gusts to 67 knots (77 mph) at Sand Key. Rainfall totalled 10.05 inches at Key West, resulting in extensive street flooding and some residential flooding in Key West. Lowest pressure reported was 999.3 mb at Key West, and 974.4 mb at Dry Tortugas National Park. Storm tides were estimated at 2.5 feet above mean sea level at Key West. Total property damages estimated near $1 million. Most damage caused by wind and resulting rainwater intrusion to homes and businesses.","",28
5474303,MONROE/UPPER KEYS (ZONE), ,08/26/2005,800,Hurricane (Typhoon), , ,0,0,400000,0,FL,EST, ,1198872,Z,76,EYW,0,0,NWS STORM SURVEY, , , , , , , , ,08/27/2005,0, , , , ,"Hurricane Katrina passed 40 miles north of Key West as a category one hurricane. Katrina passed 15 miles north Dry Tortugas National Park as a category 2 hurricane. Over the Monroe County Upper Keys, maximum winds were 53 knots (61 mph) with gusts to 67 knots (77 mph) at Molasses Reef Light.  Maximum rainfall was measured at 5.94 inches at John Pennekamp State Park at Key Largo. The lowest pressure reading was 1001.7 mb at Molasses Reef Light.  Storm Tides were around 1 foot above normal. Property damage estimated near $400K from wind damage.","",29
5474302,MONROE/MIDDLE KEYS (ZONE), ,08/26/2005,800,Hurricane (Typhoon), , ,0,0,5500000,0,FL,EST, ,1198872,Z,77,EYW,0,0,NWS STORM SURVEY, , , , , , , , ,08/27/2005,0, , , , ,"Hurricane Katrina passed 40 miles north of Key West as a category one hurricane. Katrina passed 15 miles north Dry Tortugas National Park as a category 2 hurricane.  Over the Monroe County Middle Keys, maximum winds were 58 knots (67 mph) with gusts to 69 knots (80 mph) at Sombrero Key Light.  Rainfall totalled 9.89 inches at Curry Hammock State Park east of Marathon, resulting in widespread rainwater flooding. Maximum storm tide was 1.5 feet above mean sea level. Minimum pressure recorded was 1000.2 mb at Long Key. Total property damage estimated at $5.5 million. One tornado occurred at Marathon...resulting in damages up to $5 million. $500K in damage resulted from wind.  No fatalities or injuries reported.","",30
5475231,MONROE/LOWER KEYS (ZONE), ,09/20/2005,900,Hurricane (Typhoon), , ,0,0,0,0,FL,EST, ,1199324,Z,78,EYW,0,0,NWS STORM SURVEY, , , , , , , , ,09/20/2005,2200, , , , ,"Hurricane Rita passed 45 miles south of Key West as a category two hurricane. Over the Monroe County Lower Keys, maximum winds were 63 knots (72 mph) with gusts to 80 knots (92 mph) at Sand Key.  Minimum pressure recorded was 988.5 mb at Sand Key and 994.0 at Dry Tortugas. Rainfall totaled 2.05 inches at Key West.  Maximum storm tides were 4 to 5 feet above sea level. Wind damage was generally to roofing and trees, with most damage occurring in Key West. Storm surge was significant in Key West flooding up to 200 residential properties.","",31
5475232,MONROE/MIDDLE KEYS (ZONE), ,09/20/2005,900,Hurricane (Typhoon), , ,0,0,0,0,FL,EST, ,1199324,Z,77,EYW,0,0,NWS STORM SURVEY, , , , , , , , ,09/20/2005,2200, , , , ,"Hurricane Rita passed 45 miles south of Key West as a category two hurricane.  Over the Monroe County Middle Keys, maximum winds recorded were 61 knots (70 mph) with gusts to 69 knots (79 mph) at Sombrero Key Light. Minimum pressure was 1001.0 mb at Sombrero Key Light.  Rainfall totaled 2.58 inches at Marathon. Maximum storm tides were estimated at 3 to 4 feet above sea level. Extensive street flooding and minor wind damage, mostly to trees and roofing.","",32
5474177,MONROE/UPPER KEYS (ZONE), ,09/20/2005,900,Hurricane (Typhoon), , ,0,0,0,0,FL,EST, ,1199324,Z,76,EYW,0,0,NWS STORM SURVEY, , , , , , , , ,09/20/2005,2200, , , , ,"Hurricane Rita passed 45 miles south of Key West as a category two hurricane.  Over the Monroe County Upper Keys, maximum winds were sustained 39 knots (45 mph) with gusts to 52 knots (60 mph) at Long Key.  Minimum pressure recorded was 1003.3 mb at Long Key. Rainfall totalled 4.26 inches at John Pennekamp State Park in Key Largo. Storm tides estimated at 3 to 4 feet above mean sea level. Numerous coastal streets flooded with U.S. Highway One flooded at Sea Oats Beach on Lower Matecumbe Key.","",33
5482925,MONROE/UPPER KEYS (ZONE), ,10/23/2005,2000,Hurricane (Typhoon), , ,0,2,33000000,0,FL,EST, ,1202442,Z,76,EYW,0,0,NWS STORM SURVEY, , , , , , , , ,10/24/2005,2100, , , , ,"The center of Hurricane Wilma moved northeast from the vicinity of Dry Tortugas northeast through 65 miles northwest of Key West during the night of October 23 to 24, 2005.  Hurricane Wilma resulted in at least 2 injuries and at least $33 million in damages to Monroe County.  Over the Upperr Keys from Craig Key to Ocean Reef, maximum winds were measured at 65 knots with gusts to 79 knots.  At Molasses Reef C-MAN station. Overall...average winds across the inhabited Lower Keys were estimated at 70 to 80 mph with gusts up to 90 mph with general Category 1 Saffir Simpson Damage noted.  Rainfall across the Lower Keys was fairly light but typical for a fast-moving hurricane, 1.50 inches measured at Pennekamp State Park in Key Largo.
Wilma primarly produced one storm tide along the bayside of the Upper Keys...ranging from 4 to 5 feet above sea level with the worst in Lower Matecumbe Key.  U.S. Route 1 north of Key Largo was temporarily flooded at least 3 inches at maximum surge during the afternoon hours on October 24.","",34
5482821,MONROE/LOWER KEYS (ZONE), ,10/23/2005,2000,Hurricane (Typhoon), , ,0,2,33000000,0,FL,EST, ,1202442,Z,78,EYW,0,0,NWS STORM SURVEY, , , , , , , , ,10/24/2005,2100, , , , ,"The center of Hurricane Wilma moved northeast from the vicinity of Dry Tortugas northeast through 65 miles northwest of Key West during the night of October 23 to 24, 2005.  Hurricane Wilma resulted in at least 2 injuries and at least $33 million in damages to Monroe County.  Over the Lower Keys from 7 Mile Bridge through Key West, maximum winds were measured at 62 knots with gusts to 72 knots before instrumentation failed at the Key West International Airport.  Peak wind gusts to 107 knots at Cudjoe Key and 116 knots and Dry Tortugas National Park were recorded by spotters and park personnel. Overall...average winds across the inhabited Lower Keys were estimated at 80 to 90 mph with gusts up to 110 mph with general Category 1 Saffir Simpson Damage noted.  Rainfall across the Lower Keys was fairly light but typical for a fast-moving hurricane, 2.02 inches being measured at Key West Airport.  
Wilma resulted two separate storm tides in the Lower Keys.  The, first, in association with south winds...brought a storm tide of 4.5 feet above mean sea level along the south shore of Key West, and a second more severe storm tide ranging from near 6 feet above mean sea level at Key West to 8.5 feet along the north shores of Big Coppitt Key, Cudjoe Key and Big Pine Key during the late morning hours on October 24.  About 60 percent of Key West was under water, and nearly 12000 vehicles were flooded.  Most homes sustained damage by flooding of 2 to 3 feet with severe electrical, drywall and mold-related damages.","",35
5482822,MONROE/MIDDLE KEYS (ZONE), ,10/23/2005,2000,Hurricane (Typhoon), , ,0,2,33000000,0,FL,EST, ,1202442,Z,77,EYW,0,0,NWS STORM SURVEY, , , , , , , , ,10/24/2005,2100, , , , ,"The center of Hurricane Wilma moved northeast from the vicinity of Dry Tortugas northeast through 65 miles northwest of Key West during the night of October 23 to 24, 2005.  Hurricane Wilma resulted in at least 2 injuries and at least $33 million in damages to Monroe County.  Over the Middle Keys from 7 Mile Bridge through Craig Key, maximum winds were measured at 76 knots with gusts to 91 knots at Sombrero Key Light.  Overall...average winds across the inhabited Middle Keys were estimated at 80 to 90 mph with gusts up to 110 mph with general Category 1 Saffir Simpson Damage noted.  Rainfall across the Middle  Keys was fairly light but typical for a fast-moving hurricane, 2.39 inches being measured at Duck Key.
Wilma resulted two separate storm tides in the Middle Keys.  The, first, in association with south winds...brought a storm tide of 3 feet above mean sea level along the south shore of Marathon...with a second and more severe tide up to 9.5 feet above mean sea level along the north shore of Marathon. The city of Marathon was entirely under water at one point during the storm. Most homes and businesses sustained damage by flooding of 2 to 4 feet with severe electrical, drywall and mold-related damages.","",36
261943,MONROE CO.,CRAIG KEY,09/29/2010,1500,Flood, , ,0,0,10000,0,FL,EST-5, ,45161,C,87,KEY,0,0,Emergency Manager,Heavy Rain, , ,2,NNE,2,NNE,ISLAMORADA,09/29/2010,1800,24.8547,-80.7433,24.9494,-80.6184,"Heavy rainfall caused extensive street flooding over Lower and Upper Matecumbe Keys within the Village of Islamorada.  Water entered one home on Lower Matecumbe Key, causing one family to be temporarily displaced.","Thunderstorms focused along a convergence zone indirectly related to Tropical Storm Nicole produced heavy rainfall and extensive street flooding in Islamorada.",37
352763,MONROE CO.,STOCK IS,10/17/2011,500,Flood, , ,0,0,10000,0,FL,EST-5, ,58846,C,87,KEY,0,0,Law Enforcement,Heavy Rain, , ,1,WSW,1,S,STOCK IS,10/17/2011,815,24.561,-81.7998,24.5588,-81.7801,"Street flooding of 3 to 4 feet deep was reported at the corners of White and Eaton Streets and Caroline and Margaret Streets in Old Town Key West, as well as at Donald and 20th Streets in New Town Key West.  Several cars were stranded due to street flooding along South Roosevelt Boulevard between the Overseas Highway and Flagler Avenue, as well as near 1st Street and North Roosevelt Boulevard.   Isolated low elevation home flooding was observed in Mid Town Key West along Fogarty Avenue.","Persistent showers and thunderstorms moved across the extreme Lower Florida Keys due to lower pressure over the Yucatan Peninsula.  Significant street flooding and isolated minor flooding of low-elevation residences occurred in Key West.",38
352778,MONROE CO.,STOCK IS,10/19/2011,730,Flood, , ,0,0,1000,0,FL,EST-5, ,58848,C,87,KEY,0,0,Trained Spotter,Heavy Rain, , ,1,ESE,2,E,STOCK IS,10/19/2011,730,24.5645,-81.7645,24.572,-81.7534,"Flooding was observed at Sigsbee Park at Dredgers Key in Key West, as well as up to three feet deep at the Stadium Apartments in New Town Key West. Flooding of side streets up to two feet was observed in Marathon.","A low pressure system in the eastern Gulf of Mexico assisted in the formation of three separate squall lines, which moved east through the Florida Keys and surrounding coastal waters from the evening of October 18th through morning of October 19th.  Widespread gale-force wind gusts and street flooding occurred across the Lower and Middle Florida Keys, along with a damaging waterspout across the Anchorage at Key West Harbor.",39
380108,MONROE CO.,KEY LARGO PT ARPT,04/30/2012,1230,Flood, , ,0,0,0,0,FL,EST-5, ,63479,C,87,KEY,0,0,Law Enforcement,Heavy Rain, , ,3,NNE,3,WSW,UPPER KEY LARGO,04/30/2012,1700,25.1393,-80.4014,25.1449,-80.3965,"One lane of U.S. Highway 1 was closed near Mile Marker 103.5 due to heavy rainfall, which flooded the median of the highway and inundated the left southbound lane.","A stationary surface trough of low pressure focused thunderstorm clusters across the Florida Keys.  Several gale-force wind gusts were measured in the nearshore waters, along with locally heavy rainfall across the Upper Florida Keys.",40
411304,MONROE/LOWER KEYS (ZONE), ,08/27/2012,530,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,68576,Z,78,KEY,0,0,Trained Spotter, , , , , , , , ,08/27/2012,730, , , , ,"Coastal Flooding reported to be approximately two feet normal than astronomical tide. Water inundated residential street to about one foot in depth.","Tropical Storm Isaac moved from near western Haiti and the eastern tip of Cuba late on August 24, 2012, through the Florida Straits, and into the southeast Gulf of Mexico through August 27.   The center passed within 40 nautical miles to the south southwest of Key West during the late afternoon hours of Sunday, August 26.",41
453104,MONROE CO.,STOCK IS,05/02/2013,1015,Flood, , ,0,0,5000,0,FL,EST-5, ,74930,C,87,KEY,0,0,Public,Heavy Rain, , ,2,WSW,1,WSW,STOCK IS,05/02/2013,1430,24.562,-81.8047,24.5629,-81.7987,"Flooding was reported in the Old Town Historic District of Key West, including up to two feet of flood depth at the corner of Front and Simonton Streets, at Duval and Greene Streets, and up to three feet in depth at Duval and Front Streets.  Up to 7 inches of rain was measured at the Key West Wastewater Treatment Plant on the south end of Fleming Key.  Several businesses had water inundation to around 6 inches in depth.","Thunderstorms developed in cyclic fashion over Key West and adjacent nearshore waters over a duration of three hours, producing widespread street flooding and flooding to businesses along the lower elevations of Key West.",42
453099,MONROE CO.,STOCK IS,05/02/2013,1106,Flood, , ,0,0,0,0,FL,EST-5, ,74930,C,87,KEY,0,0,NWS Employee,Heavy Rain, , ,1,WSW,1,WSW,STOCK IS,05/02/2013,1400,24.562,-81.7973,24.5629,-81.795,"Flooding up to two feet in depth was observed at the corner of White and Eaton Streets in Key West.","Thunderstorms developed in cyclic fashion over Key West and adjacent nearshore waters over a duration of three hours, producing widespread street flooding and flooding to businesses along the lower elevations of Key West.",43
453109,MONROE CO.,STOCK IS,05/02/2013,1213,Flood, , ,0,0,0,0,FL,EST-5, ,74930,C,87,KEY,0,0,Public,Heavy Rain, , ,1,ESE,1,ESE,STOCK IS,05/02/2013,1400,24.5653,-81.7685,24.5638,-81.768,"Significant flooding was observed on Patterson Street in Mid-Town Key West, causing a commercial-sized dumpster to float down the street.","Thunderstorms developed in cyclic fashion over Key West and adjacent nearshore waters over a duration of three hours, producing widespread street flooding and flooding to businesses along the lower elevations of Key West.",44
453112,MONROE CO.,STOCK IS,05/02/2013,1213,Flood, , ,0,0,0,0,FL,EST-5, ,74930,C,87,KEY,0,0,Emergency Manager,Heavy Rain, , ,1,SW,1,S,STOCK IS,05/02/2013,2100,24.5604,-81.7902,24.5608,-81.7795,"Widespread street flooding occurred in a section of Mid Town Key West, including inundation of two and a half feet along Thompson and George Streets, and up to one foot in depth at the corner of Jose Marti Drive and North Roosevelt Boulevard.   A retention and floodwater staging pond overflowed due to blocked drainage culverts leading to the Gulf of Mexico under North Roosevelt Boulevard.","Thunderstorms developed in cyclic fashion over Key West and adjacent nearshore waters over a duration of three hours, producing widespread street flooding and flooding to businesses along the lower elevations of Key West.",45
453113,MONROE CO.,(EYW)KEY WEST INL AR,05/02/2013,1415,Flood, , ,0,0,0,0,FL,EST-5, ,74930,C,87,KEY,0,0,Public,Heavy Rain, , ,2,NE,2,NE,(EYW)KEY WEST INL AR,05/02/2013,1600,24.5679,-81.7547,24.5696,-81.7515,"Street flooding up to two feet in depth was observed along South Roosevelt Boulevard between Flagler Avenue and the Overseas Highway.","Thunderstorms developed in cyclic fashion over Key West and adjacent nearshore waters over a duration of three hours, producing widespread street flooding and flooding to businesses along the lower elevations of Key West.",46
453149,MONROE CO.,STOCK IS,05/29/2013,1230,Flood, , ,0,0,0,0,FL,EST-5, ,74944,C,87,KEY,0,0,Law Enforcement,Heavy Rain, , ,2,WSW,2,WSW,STOCK IS,05/29/2013,1500,24.5587,-81.8079,24.5613,-81.8067,"Key West Police Department officers reported the 100 to 300 blocks of Duval Street were barricaded due to street flooding.  Public reports were received of flooding within one block of Front and Duval Streets.","Thunderstorm with heavy rainfall produced significant street flooding in the Old Town Historical District of Key West, as well as along the north side of the New Town section.",47
453150,MONROE CO.,STOCK IS,05/29/2013,1250,Flood, , ,0,0,0,0,FL,EST-5, ,74944,C,87,KEY,0,0,Law Enforcement,Heavy Rain, , ,1,E,2,E,STOCK IS,05/29/2013,1500,24.5725,-81.7623,24.573,-81.7541,"Key West Police Department officers reported the left lane of North Roosevelt Boulevard was closed within a few blocks of 17th Street due to flooding.","Thunderstorm with heavy rainfall produced significant street flooding in the Old Town Historical District of Key West, as well as along the north side of the New Town section.",48
474458,MONROE CO.,STOCK IS,08/20/2013,1420,Flood, , ,0,0,0,0,FL,EST-5, ,79044,C,87,KEY,0,0,NWS Employee,Heavy Rain, , ,2,WSW,2,WSW,STOCK IS,08/20/2013,1630,24.5587,-81.807,24.5605,-81.8066,"Heavy rainfall of 2 to 3 inches resulted in street flooding, with Greene and Front Streets closed in Old Town Key West.  Lower Duval Street and Caroline Street were also flooding.","Thunderstorms produced rainfall of 2 to 3 inches across Key West, resulting in street flooding in the low-lying sections of Old Town.",49
546065,MONROE CO.,BIG PINE,10/23/2014,1530,Flood, , ,0,0,0,0,FL,EST-5, ,91113,C,87,KEY,0,0,Social Media,Heavy Rain, , ,0,S,0,NNW,BIG PINE,10/23/2014,1940,24.6658,-81.3495,24.6745,-81.353,"Initial reports of widespread minor street flooding came in to the NWS, Key West office via Facebook around 345 pm. Later reports were verified via phone calls to local businesses, including the Winn-Dixie on Big Pine Key. The Deepest reports of flood waters came from Key Deer Blvd, where approximately 18 inches of water covered extensive areas of the roadway.","A series of nearly stationary showers and thunderstorms mixed with already saturated ground on Big Pine Key from prior days of rainfall to produce minor street flooding on the island.",50
600671,MONROE CO.,STOCK IS,08/03/2015,1800,Flood, , ,0,0,0,0,FL,EST-5, ,100265,C,87,KEY,0,0,NWS Employee,Heavy Rain, , ,1,E,2,ENE,STOCK IS,08/03/2015,1930,24.5707,-81.7677,24.5752,-81.7535,"Several reports were received of widespread street flooding in the New Town section of northeast Key West.  Rainfall of 4.73 inches in 90 minutes was measured by a NWS employee at a residence, with a daily rainfall record of 3.14 inches measured at the Key West International Airport, just south of the area of significant street flooding.","The combination of a deep convective cloud line over the Lower Florida Keys and an intersecting outflow boundary passing southwest from the nearshore Gulf of Mexico waters produced a small area of enhanced rainfall and widespread street flooding.",51
603177,MONROE/UPPER KEYS (ZONE), ,09/21/2015,1700,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,100806,Z,76,KEY,0,0,Public, , , , , , , , ,09/30/2015,2359, , , , ,"Continuous coastal flooding of streets began approximately 17:00 EST on September  21st in the area of Adams and Shaw Drive in North Key Largo's bayside, gradually expanding to adjacent streets throughout the Blackwater Sound and Sexton Cove shorelines.  While no homes or businesses were flooded, the depth of water reached as high as 0.8 feet by September 30th, with a couple streets becoming impassable to small vehicles.  The flooding was confirmed by Monroe County Emergency Management and Key Largo Fire Rescue.","Minor coastal flooding occurred in a few Florida Bayside neighborhoods in North Key Largo, due mostly to persistent large northeast fetch occurring offshore the southeast U.S. Coast.  Due to the very small diurnal tidal range of 2 to 3 inches in the far eastern end of Florida Bay and Blackwater Sound, flooding of the lowest coastal streets was continuous after it began on Sep. 21.",52
664722,MONROE/UPPER KEYS (ZONE), ,10/06/2016,2300,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,111410,Z,76,KEY,0,0,Public, , , , , , , , ,10/07/2016,800, , , , ,"Minor coastal flooding due to onshore westerly winds as Hurricane Matthew moved north of the Bahamas produced flooding of Shaw Drive, Crane Street, and Adams Drive along the bayside of Key Largo.  Water levels in eastern Florida Bay reached one and a half (1.50) feet above normal levels, or about 1.0 foot NAVD88.  The coastal flooding was shared by the public via social media.","As Hurricane Matthew moved north of the Bahamas, westerly winds below tropical storm force caused an increase in water levels in eastern Florida Bay not associated with any storm surge.  Minor street flooding occurred along the bayside in Key Largo, Florida.",53
664723,MONROE/LOWER KEYS (ZONE), ,10/14/2016,800,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,111412,Z,78,KEY,0,0,Public, , , , , , , , ,10/14/2016,1200, , , , ,"Minor street flooding was reported in multiple areas of Key West, including Flagler Avenue between 12th Street and Venetian Drive, Grinnell and James Streets, along Front Street between Duval and Simonton Streets, Reynolds Street at Atlantic Boulevard, Rose and Ashby Streets, and along Jose Marti Drive near Truman Avenue.","Abnormally high tides due to a combination of long-duration wind patterns and the autumn astronomical spring tides produced street flooding in Key West.",54
664724,MONROE/UPPER KEYS (ZONE), ,10/16/2016,800,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,111414,Z,76,KEY,0,0,Public, , , , , , , , ,10/16/2016,1100, , , , ,"Minor flooding occurred at Harry Harris Park in Tavernier due to abnormally high spring tides.  The report was relayed by social media.","Long duration wind patterns in combination with the autumn astronomical spring tide produced minor coastal flooding in the Upper Florida Keys.",55
677601,MONROE/UPPER KEYS (ZONE), ,01/23/2017,1400,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,113252,Z,76,KEY,0,0,Public, , , , , , , , ,01/24/2017,1000, , , , ,"Coastal flooding was reported along the Florida Bay shore near Mile Marker 105.5 in Key Largo, on North Blackwater Lane and Stillwright Way.  Video observed via social media indicated ankle-deep waters throughout a waterfront park near Tarpon Avenue and Bay Drive in Key Largo.  The flooding ceased during the late morning hours of January 24th.","Strong west winds in the wake of a cold front caused water levels within Florida Bay to rise, topping seawalls and producing minor inundation in Key Largo.  The flooding begin during the early afternoon of January 23rd and persisted through late morning January 24th.",56
717192,MONROE CO.,ROCK HARBOR,07/31/2017,1430,Flood, , ,0,0,0,0,FL,EST-5, ,119517,C,87,KEY,0,0,Law Enforcement,Heavy Rain, , ,0,E,0,ENE,ROCK HARBOR,07/31/2017,1900,25.0698,-80.4674,25.0733,-80.4638,"The Monroe County Sheriffs Office reported U.S. Highway One northbound lanes flooded due to heavy rain.  A nearby Weather Underground mesonet station reported 2.74 inches of rainfall.","Heavy rainfall in the two and a half to three inch range produced local flooding of the Overseas Highway in the Rock Harbor vicinity.",57
722914,MAINLAND MONROE (ZONE), ,09/09/2017,600,Hurricane, , ,0,0,0,0,FL,EST-5, ,120690,Z,75,MFL,0,0,Official NWS Observations, , , , , , , , ,09/10/2017,2000, , , , ,"Satellite imagery and radar velocity data support wind speeds of 75 to 90 mph were sustained in Mainland Monroe county. Tree damage and storm surge was also evident via satellite imagery.","Major Hurricane Irma made landfall in Southwest Florida on Marco Island as a Category 3 hurricane around 330 PM EDT on September 10th. The storm traveled north through southwest Florida through the evening. Effects from Irma were felt across South Florida from September 9th through September 11th. Irma had reached Category 5 strength and a minimum central pressure of 914 MB east of the Bahamas, maintaining Category 5 intensity until landfall along the north coast of Cuba on September 9th. Irma made its first Florida landfall in the Lower Florida Keys early on September 10th as a Category 4 hurricane. ||The strength and size of Hurricane Irma allowed for impacts to be felt across all of South Florida. Irma brought widespread wind damage, heavy rainfall and storm surge to all areas. Hurricane-force sustained wind were measured in much of Collier County, as well as far southern and inland Miami-Dade County, with the possibility of additional hurricane-force sustained wind in more isolated areas over the remainder of South Florida where widespread tropical storm force sustained wind occurred. Gusts to hurricane force were felt over all of South Florida, with the maximum measured wind gust of 142 mph in Naples in Collier County. Widespread tree damage and some structural damage occurred across all of South Florida, with most structural damage on the minor side.||Irma brought a significant storm surge on both coasts of South Florida. Storm surge of 6 to 8 feet was observed in the Everglades City and Goodland areas of Collier County, with 3 to 5 feet from Marco Island to Naples. Along the east coast, observed storm surge values of 4 to 6 feet were noted along Biscayne Bay from south of Miami to Homestead, and 2 to 4 feet elsewhere along the east coast from Key Biscayne to Palm Beach.||Hurricane Irma brought widespread rainfall and some flooding across the region. From the period between 8 AM EDT September 9th and 8 AM EDT September 11th, 8 to 15 inches of rain were measured over interior portions of Southwest Florida, with estimated amounts of 16 to 20 inches in southwestern Hendry County. This rainfall near the end of a wet summer led to significant flooding over these areas. 5 to 10 inches of rain were noted elsewhere across South Florida, with areas of minor to moderate flooding. ||32 deaths were attributed to Irma in southern Florida, all but one indirect. The only direct death was an 86-year-old man who was knocked down by a gust of wind while opening the front door of his home in Broward County. Most of the deaths occurred during cleanup after the storm, as well as several as a result of carbon monoxide poisoning from misuse of generators. Initial and incomplete damage estimate across the area is estimated to be around $800 million, but in all likelihood will be much higher once damage assessments are completed. $222.5 million in damage came in from Collier County, and about $300 million from Palm Beach County. About $255 million came from the agricultural community in Miami-Dade County.||Total number of people who were at county evacuation shelters were as follows: Miami-Dade County - 31,092, Palm Beach County - 17,263, Collier County - 17,040, Broward County - 17,000, Hendry County - 3,000||Total number of customers without power were as follows: Miami-Dade County - 888,530, Broward County - 689,000, Palm Beach County- 566,240, Collier County -  197,630, Hendry County - 9,700, Glades County - 1,670.",58
723457,MONROE/MIDDLE KEYS (ZONE), ,09/09/2017,930,Hurricane, , ,0,15,0,0,FL,EST-5, ,120809,Z,77,KEY,0,3,NWS Storm Survey, , , , , , , , ,09/10/2017,1600, , , , ,"Hurricane-force wind damage from Marathon and Key Colony Beach revealed significant roof covering loss and isolated roof truss damage on older design oceanfront homes.  Older retail stores and a strip mall displayed complete uplift and collapse of wood box truss structures, while modern design structures displayed significant sections of roof covering loss, including metal panel-over-wood sheathing and built-up tar/rubber coverings.  Some older service station canopies displayed column buckling whereas modern designs displayed only slight racking or minor fascia damage.  Significant roof panel damage to mobile homes over both older and modern design.  All traffic signal masts remained in place, however signals were blown up to 90 degrees out of alignment.  Peak wind gusts of 100 to 115 mph were attributed.  From Grassy Key through the City of Layton and Long Key, several sections of wall panel loss on metal building systems, damage to built-up and shingle roof coverings, vinyl siding, and plastic paneled signs were noted.  Peak wind gusts estimated at 90 to 100 mph were attributed.  Injuries estimated due to lack of operating hospitals or rescue services during the hurricane impact.","Hurricane Irma made landfall over the Lower Florida Keys as a category 4 hurricane on the Saffir-Simpson Hurricane Wind Scale, with the eye crossing directly over Cudjoe Key.  Due to the large radius of hurricane-force winds, destructive hurricane-force winds and storm surge impacts all of the Florida Keys.  Extensive damage to residences, businesses, electric, water and communications utilities resulted.  The eye of Hurricane Irma moved ashore in the Lower Florida Keys over Cudjoe Key at 9:10 am EDT Sunday, September 10, with a minimum central pressure of 929 mb and maximum sustained winds near 115 knots (130 mph).  The highest sustained winds in the Lower Florida Keys were measured at 61 knots (70 mph) at the Key West Harbor, with a peak measured gusts at 120 mph at the Key Deer National Wildlife Refuge and a private residence on Big Pine Key.  Storm survey evidence estimated the highest 3-second wind gusts on Big Pine Key and Scout Key, at 150 to 160 mph.  Maximum storm surge in the Lower Florida Keys was measured at 5 to 8 feet from Sugarloaf Key through Duck Keys, with total water height reaching a maximum of 5 to 6 feet above ground level in eastern Big Pine Key, and wave wash marks up to 20 feet above mean high water along Long Beach Road on the south side of Big Pine Key.  Rainfall totals of 6 to 12 inches were measured at available rain gauges, with a maximum of 12.54 inches at the Key Deer Wildlife Refuge on Big Pine Key.  A total of 10 fatalities were attributed in the Florida Keys attributed to Irma, 4 directly related to hurricane impacts. More than 40 direct injuries were officially totaled across the entire Florida Keys.   More than 1300 vessels were damaged or destroyed, requiring removal from the coastal waters.  Additional information on number of residences and businesses damaged or destroyed is pending.  Financial damage estimates are also pending as costs related to business loss and community recovery are continuing to accrue.",59
